  14 ê-wâpamak	PV/e+wâpamêw+V+TA+Cnj+1Sg+3SgO
  14 ê-pêyakot	PV/e+pêyakow+V+AI+Cnj+3Sg
  14 ê-osîhtâcik	PV/e+osîhtâw+V+TI+Cnj+3Pl
  14 ê-okimâwit	PV/e+okimâwiw+V+AI+Cnj+3Sg
  14 ê-nîmihitocik	PV/e+nîmihitow+V+AI+Cnj+3Pl
  14 ê-misâyik	PV/e+misâw+V+II+Cnj+4Sg
  14 ê-kî-ayâcik	PV/e+PV/ki+ayâw+V+AI+Cnj+3Pl
  14 ê-itêyihtahkik	PV/e+itêyihtam+V+TI+Cnj+3Pl
  14 ê-itwêyân	PV/e+itwêw+V+AI+Cnj+1Sg
  14 âhkamêyimo	âhkamêyimow+V+AI+Imp+Imm+2Sg
  14 âcimostawêw	âcimostawêw+V+TA+Ind+3Sg+4Sg/PlO
  14 wayawîwak	wayawîw+V+AI+Ind+3Pl
  14 têpakohp	têpakohp+Ipc
  14 tapasîyiwa	tapasîw+V+AI+Ind+4Sg/Pl
  14 pîkiskwêw	pîkiskwêw+V+AI+Ind+3Sg
  14 pêyakosâp	pêyakosâp+Ipc
  14 pâmwayês	pâmwayês+Ipc
  14 pâh-pêyak	pâh-pêyak+Ipc
  14 nîsitanaw	nîsitanaw+Ipc
  14 niwî-nipahik	PV/wi+nipahêw+V+TA+Ind+3Sg+1SgO
  14 nitonawêw	nitonawêw+V+TA+Ind+3Sg+4Sg/PlO
  14 nipahâw	nipahêw+V+TA+Ind+X+3SgO
  14 nipahik	nipahêw+V+TA+Ind+4Sg/Pl+3SgO
  14 maskwacîsihk	maskwacîsihk+Ipc
  14 kîwêhtatâw	kîwêhtatâw+V+TI+Ind+3Sg
  14 kî-âyiman	PV/ki+âyiman+V+II+Ind+3Sg
  14 kî-ayâwak	PV/ki+ayâw+V+AI+Ind+3Pl
  14 kâ-kî-oyôhtâwîyân	PV/kaa+PV/ki+oyôhtâwîw+V+AI+Cnj+1Sg
  14 kâ-ayâyit	PV/kaa+ayâw+V+AI+Cnj+4Sg/Pl
  14 kitatamihin	kitatamihin+Ipc
  14 ispayiw	ispayiw+V+AI+Ind+3Sg
  14 ayahk	ayahk+Ipc
  14 ay-apiw	ay-apiw+V+AI+Ind+3Sg
  14 apiyiwa	apiw+V+AI+Ind+4Sg/Pl
  13 êkamâ	êkamâ+Ipc
  13 ê-wîcêwât	PV/e+wîcêwêw+V+TA+Cnj+3Sg+4Sg/PlO
  13 ê-waniskâcik	PV/e+waniskâw+V+AI+Cnj+3Pl
  13 ê-têhtapit	PV/e+têhtapiw+V+AI+Cnj+3Sg
  13 ê-paminawasot	PV/e+paminawasow+V+AI+Cnj+3Sg
  13 ê-mâyâtahk	PV/e+mâyâtan+V+II+Cnj+3Sg
  13 ê-mâcîcik	PV/e+mâcîw+V+AI+Cnj+3Pl
  13 ê-kîsihtât	PV/e+kîsihtâw+V+TI+Cnj+3Sg
  13 ê-kî-osîhât	PV/e+PV/ki+osîhêw+V+TA+Cnj+3Sg+4Sg/PlO
  13 ê-kî-miyohtwât	PV/e+PV/ki+miyohtwâw+V+AI+Cnj+3Sg
  13 ê-kî-itât	PV/e+PV/ki+itêw+V+TA+Cnj+3Sg+4Sg/PlO
  13 ê-kiskêyihtahkik	PV/e+kiskêyihtam+V+TI+Cnj+3Pl
  13 ê-iskwâk	PV/e+iskwâw+V+II+Cnj+3Sg
  13 ê-atoskêt	PV/e+atoskêw+V+AI+Cnj+3Sg
  13 âpihtâ-kîsikâhk	âpihtâ-kîsikâhk+Ipc
  13 âhêy	âhêy+Ipc
  13 âhkosiw	âhkosiw+V+AI+Ind+3Sg
  13 yêkawiskâwikamâhk	yêkawiskâwikamâhk+Ipc
  13 tâniyikohk	tâniyikohk+Ipc
  13 pîhtaw	pîhtaw+Ipc
  13 pâskiswêw	pâskiswêw+V+TA+Ind+3Sg+4Sg/PlO
  13 pimisin	pimisin+V+AI+Ind+3Sg
  13 osîhtâwak	osîhtâw+V+TI+Ind+3Pl
  13 nôhtêhkatêwak	nôhtêhkatêw+V+AI+Ind+3Pl
  13 nîso-kîsikâw	nîso-kîsikâw+Ipc
  13 nititohtân	itohtêw+V+AI+Ind+1Sg
  13 nititikwak	itêw+V+TA+Ind+3Pl+1SgO
  13 nikostâw	kostêw+V+TA+Ind+1Sg+3SgO
  13 nika-mîcison	PV/ka+mîcisow+V+AI+Ind+1Sg
  13 mastaw	mastaw+Ipc
  13 kîsihtâw	kîsihtâw+V+TI+Ind+3Sg
  13 kîpa	kîpa+Ipc
  13 kî-ayâw	PV/ki+ayâw+V+AI+Ind+3Sg
  13 kêyiwêhk	kêyiwêhk+Ipc
  13 kotakihk	kotakihk+Ipc
  13 kitâpamêw	kitâpamêw+V+TA+Ind+3Sg+4Sg/PlO
  13 kinwêsîs	kinwêsîs+Ipc
  13 kaskihtâw	kaskihtâw+V+TI+Ind+3Sg
  13 kakwêcimêw	kakwêcimêw+V+TA+Ind+3Sg+4Sg/PlO
  13 iyaw	iyaw+Ipc
  13 cikêmô	cikêmô+Ipc
  13 ayâwêw	ayâwêw+V+TA+Ind+3Sg+4Sg/PlO
  13 apiwak	apiw+V+AI+Ind+3Pl
  12 ômayikohk	ômayikohk+Ipc
  12 êskwâk	iskwâw+IC+V+II+Cnj+3Sg
  12 ê-pîkiskwêt	PV/e+pîkiskwêw+V+AI+Cnj+3Sg
  12 ê-pimâtisicik	PV/e+pimâtisiw+V+AI+Cnj+3Pl
  12 ê-pimohtêyit	PV/e+pimohtêw+V+AI+Cnj+4Sg/Pl
  12 ê-otihtahkik	PV/e+otihtam+V+TI+Cnj+3Pl
  12 ê-nîpihk	PV/e+nîpin+V+II+Cnj+3Sg
  12 ê-nîpawit	PV/e+nîpawiw+V+AI+Cnj+3Sg
  12 ê-nipahâcik	PV/e+nipahêw+V+TA+Cnj+3Pl+4Sg/PlO
  12 ê-nahapit	PV/e+nahapiw+V+AI+Cnj+3Sg
  12 ê-miywêyihtahk	PV/e+miywêyihtam+V+TI+Cnj+3Sg
  12 ê-misikitit	PV/e+misikitiw+V+AI+Cnj+3Sg
  12 ê-mihcêtiyit	PV/e+mihcêtiwak+V+AI+Cnj+4Sg/Pl
  12 ê-kî-âyimahk	PV/e+PV/ki+âyiman+V+II+Cnj+3Sg
  12 ê-kî-ayâwât	PV/e+PV/ki+ayâwêw+V+TA+Cnj+3Sg+4Sg/PlO
  12 ê-ihtâcik	PV/e+ihtâw+V+AI+Cnj+3Pl
  12 ê-awâsisîwiyâhk	PV/e+awâsisîwiw+V+AI+Cnj+1Pl
  12 wâpamik	wâpamêw+V+TA+Ind+4Sg/Pl+3SgO
  12 sêkisiw	sêkisiw+V+AI+Ind+3Sg
  12 pêtâw	pêtâw+V+TI+Ind+3Sg
  12 pimwêw	pimwêw+V+TA+Ind+3Sg+4Sg/PlO
  12 papâmohtêw	papâmohtêw+V+AI+Ind+3Sg
  12 pakamahwêw	pakamahwêw+V+TA+Ind+3Sg+4Sg/PlO
  12 pa-pimisin	RdplW+pimisin+V+AI+Ind+3Sg
  12 otâhk	otâhk+Ipc
  12 okimâwiw	okimâwiw+V+AI+Ind+3Sg
  12 niwâpamâw	wâpamêw+V+TA+Ind+1Sg+3SgO
  12 nipiw	nipiw+V+AI+Ind+3Sg
  12 nikî-ayânân	PV/ki+ayâw+V+AI+Ind+1Pl
  12 nika-tôtên	PV/ka+tôtam+V+TI+Ind+1Sg
  12 nayêwac	nayêwac+Ipc
  12 napatê	napatê+Ipc
  12 môskîstawêw	môskîstawêw+V+TA+Ind+3Sg+4Sg/PlO
  12 mâcîwak	mâcîw+V+AI+Ind+3Pl
  12 mâ	mâ+Ipc
  12 kîstawâw	kîstawâw+Pron+Pers+2Pl+Incl
  12 kîsikâw	kîsikâw+V+II+Ind+3Sg
  12 kî-apiyiwa	PV/ki+apiw+V+AI+Ind+4Sg/Pl
  12 kâ-isit	PV/kaa+itêw+V+TA+Cnj+3Sg+1SgO
  12 ispîhk	ispîhk+Ipc
  12 iska	iska+Ipc
  12 ici	ici+Ipc
  11 êskwa	êskwa+Ipc
  11 êkotowa	êkotowa+Ipc
  11 ê-âpacihtâcik	PV/e+âpacihtâw+V+TI+Cnj+3Pl
  11 ê-wî-wâpaniyik	PV/e+PV/wi+wâpan+V+II+Cnj+4Sg
  11 ê-takohtêyit	PV/e+takohtêw+V+AI+Cnj+4Sg/Pl
  11 ê-sâkêwêt	PV/e+sâkêwêw+V+AI+Cnj+3Sg
  11 ê-pipohk	PV/e+pipon+V+II+Cnj+3Sg
  11 ê-pasikôt	PV/e+pasikôw+V+AI+Cnj+3Sg
  11 ê-pa-pimisihk	PV/e+RdplW+pimisin+V+AI+Cnj+3Sg
  11 ê-nôcihât	PV/e+nôcihêw+V+TA+Cnj+3Sg+4Sg/PlO
  11 ê-nîsicik	PV/e+nîsiwak+V+AI+Cnj+3Pl
  11 ê-nîmihitohk	PV/e+nîmihitow+V+AI+Cnj+X
  11 ê-nêpêwisit	PV/e+nêpêwisiw+V+AI+Cnj+3Sg
  11 ê-miyosit	PV/e+miyosiw+V+AI+Cnj+3Sg
  11 ê-kîwêcik	PV/e+kîwêw+V+AI+Cnj+3Pl
  11 ê-kî-osîhtamâsocik	PV/e+PV/ki+osîhtamâsow+V+AI+Cnj+3Pl
  11 ê-kî-nipâcik	PV/e+PV/ki+nipâw+V+AI+Cnj+3Pl
  11 ê-kî-itikot	PV/e+PV/ki+itêw+V+TA+Cnj+4Sg/Pl+3SgO
  11 ê-itwêhk	PV/e+itwêw+V+AI+Cnj+X
  11 ê-itiht	PV/e+itêw+V+TA+Cnj+X+3SgO
  11 ê-itahtopiponêt	PV/e+itahtopiponêw+V+AI+Cnj+3Sg
  11 ê-astêk	PV/e+astêw+V+II+Cnj+3Sg
  11 ê-ahât	PV/e+ahêw+V+TA+Cnj+3Sg+4Sg/PlO
  11 âstamispî	âstamispî+Ipc
  11 wâpahtamwak	wâpahtam+V+TI+Ind+3Pl
  11 wâcistakâc	wâcistakâc+Ipc
  11 tapasîtân	tapasîw+V+AI+Imp+Imm+12Pl
  11 tahkonam	tahkonam+V+TI+Ind+3Sg
  11 pêyakwayak	pêyakwayak+Ipc
  11 pêhtam	pêhtam+V+TI+Ind+3Sg
  11 pê-kîwêw	pê-kîwêw+V+AI+Ind+3Sg
  11 otihtamwak	otihtam+V+TI+Ind+3Pl
  11 oskac	oskac+Ipc
  11 nîswayak	nîswayak+Ipc
  11 niwâpahtên	wâpahtam+V+TI+Ind+1Sg
  11 nititohtânân	itohtêw+V+AI+Ind+1Pl
  11 nimihtâtên	mihtâtam+V+TI+Ind+1Sg
  11 nika-pimâtisin	PV/ka+pimâtisiw+V+AI+Ind+1Sg
  11 nika-nipahâw	PV/ka+nipahêw+V+TA+Ind+1Sg+3SgO
  11 nayômêw	nayômêw+V+TA+Ind+3Sg+4Sg/PlO
  11 nah	nah+Ipc
  11 mâtoyiwa	mâtow+V+AI+Ind+4Sg/Pl
  11 miyin	miyêw+V+TA+Imp+Imm+2Sg+1SgO
  11 miyik	miyêw+V+TA+Imp+Imm+2Sg+3PlO
  11 kî-miywâsin	PV/ki+miywâsin+V+II+Ind+3Sg
  11 kâsôw	kâsôw+V+AI+Ind+3Sg
  11 kâ-tipiskâk	PV/kaa+tipiskâw+V+II+Cnj+3Sg
  11 kâ-takohtêyit	PV/kaa+takohtêw+V+AI+Cnj+4Sg/Pl
  11 kâ-takohtêt	PV/kaa+takohtêw+V+AI+Cnj+3Sg
  11 kâ-miyosiyit	PV/kaa+miyosiw+V+AI+Cnj+4Sg/Pl
  11 kâ-itak	PV/kaa+itêw+V+TA+Cnj+1Sg+3SgO
  11 kâ-ayâcik	PV/kaa+ayâw+V+AI+Cnj+3Pl
  11 kititik	itêw+V+TA+Ind+3Sg+2SgO
  11 kaskêyihtam	kaskêyihtam+V+TI+Ind+3Sg
  11 kapê-ayi	kapê-ayi+Ipc
  11 itâpatan	itâpatan+V+II+Ind+3Sg
  11 itwê	itwêw+V+AI+Imp+Imm+2Sg
  11 asamêw	asamêw+V+TA+Ind+3Sg+4Sg/PlO
  10 êtataw	êtataw+Ipc
  10 ê-âpacihtât	PV/e+âpacihtâw+V+TI+Cnj+3Sg
  10 ê-tapasîcik	PV/e+tapasîw+V+AI+Cnj+3Pl
  10 ê-takohtêyâhk	PV/e+takohtêw+V+AI+Cnj+1Pl
  10 ê-pêhtahk	PV/e+pêhtam+V+TI+Cnj+3Sg
  10 ê-pimâtisiyit	PV/e+pimâtisiw+V+AI+Cnj+4Sg/Pl
  10 ê-pasahcâyik	PV/e+pasahcâw+V+II+Cnj+4Sg
  10 ê-nitonawâcik	PV/e+nitonawêw+V+TA+Cnj+3Pl+4Sg/PlO
  10 ê-nipiyit	PV/e+nipiw+V+AI+Cnj+4Sg/Pl
  10 ê-nipahimiht	PV/e+nipahêw+V+TA+Cnj+X+4Sg/PlO
  10 ê-miyât	PV/e+miyêw+V+TA+Cnj+3Sg+4Sg/PlO
  10 ê-miywâsiki	PV/e+miywâsin+V+II+Cnj+3Pl
  10 ê-misâk	PV/e+misâw+V+II+Cnj+3Sg
  10 ê-kî-pêhtawak	PV/e+PV/ki+pêhtawêw+V+TA+Cnj+1Sg+3SgO
  10 ê-kî-nîmihitohk	PV/e+PV/ki+nîmihitow+V+AI+Cnj+X
  10 ê-kî-miywêyihtamân	PV/e+PV/ki+miywêyihtam+V+TI+Cnj+1Sg
  10 ê-kikamoyit	PV/e+kikamow+V+AI+Cnj+4Sg/Pl
  10 ê-itêyihtaman	PV/e+itêyihtam+V+TI+Cnj+2Sg
  10 ê-itohtêyâhk	PV/e+itohtêw+V+AI+Cnj+1Pl
  10 ê-itahtopiponwêt	PV/e+itahtopiponwêw+V+AI+Cnj+3Sg
  10 ê-ayâwât	PV/e+ayâwêw+V+TA+Cnj+3Sg+4Sg/PlO
  10 ê-astêyiki	PV/e+astêw+V+II+Cnj+4Pl
  10 ê-apisîsisiyit	PV/e+apisîsisiw+V+AI+Cnj+4Sg/Pl
  10 âcimo	âcimow+V+AI+Imp+Imm+2Sg
  10 tâwakâm	tâwakâm+Ipc
  10 tâspwâw	tâspwâw+Ipc
  10 tipiyaw	tipiyaw+Ipc
  10 tahkamêw	tahkamêw+V+TA+Ind+3Sg+4Sg/PlO
  10 sipwêhtê	sipwêhtêw+V+AI+Imp+Imm+2Sg
  10 sakâw	sakâw+V+II+Ind+3Sg
  10 pêyak-kîsikâw	pêyak-kîsikâw+Ipc
  10 pitanê	pitanê+Ipc
  10 pasikôyiwa	pasikôw+V+AI+Ind+4Sg/Pl
  10 otinêwak	otinêw+V+TA+Ind+3Pl+4Sg/PlO
  10 onâpêmiw	onâpêmiw+V+AI+Ind+3Sg
  10 nîso-tipiskâw	nîso-tipiskâw+Ipc
  10 nîso-sôniyâs	nîso-sôniyâs+Ipc
  10 nêhi	ôma+Pron+Dem+Dist+I+Pl
  10 nipahêyiwa	nipahêw+V+TA+Ind+4Sg/Pl+5Sg/PlO
  10 ninêstosin	nêstosiw+V+AI+Ind+1Sg
  10 nikî-miywêyihtên	PV/ki+miywêyihtam+V+TI+Ind+1Sg
  10 nikî-itêyihtên	PV/ki+itêyihtam+V+TI+Ind+1Sg
  10 nikwêmê	nikwêmês+N+A+D+Voc+Sg
  10 nakatêw	nakatêw+V+TA+Ind+3Sg+4Sg/PlO
  10 mêscihêw	mêscihêw+V+TA+Ind+3Sg+4Sg/PlO
  10 miyosiyiwa	miyosiw+V+AI+Ind+4Sg/Pl
  10 kîstanaw	kîstanaw+Pron+Pers+12Pl+Incl
  10 kîsitêw	kîsitêw+V+II+Ind+3Sg
  10 kâ-sakâk	PV/kaa+sakâw+V+II+Cnj+3Sg
  10 kâ-pêhtamân	PV/kaa+pêhtam+V+TI+Cnj+1Sg
  10 kâ-pê-pîhtokêyit	PV/kaa+PV/pe+pîhtokêw+V+AI+Cnj+4Sg/Pl
  10 kâ-pê-ayâyân	PV/kaa+pê-ayâw+V+AI+Cnj+1Sg
  10 kâ-pimisihk	PV/kaa+pimisin+V+AI+Cnj+3Sg
  10 kâ-otihkomit	PV/kaa+otihkomiw+V+AI+Cnj+3Sg
  10 kâ-nitawêyihtahkik	PV/kaa+nitawêyihtam+V+TI+Cnj+3Pl
  10 kâ-itwêyan	PV/kaa+itwêw+V+AI+Cnj+2Sg
  10 kâ-ispayik	PV/kaa+ispayiw+V+II+Cnj+3Sg
  10 kâ-apit	PV/kaa+apiw+V+AI+Cnj+3Sg
  10 kiwâpahtên	wâpahtam+V+TI+Ind+2Sg
  10 kitimâkêyimêw	kitimâkêyimêw+V+TA+Ind+3Sg+4Sg/PlO
  10 kitimâkisiw	kitimâkisiw+V+AI+Ind+3Sg
  10 kapêsiwak	kapêsiw+V+AI+Ind+3Pl
  10 kapêsiw	kapêsiw+V+AI+Ind+3Sg
  10 itêyimêw	itêyimêw+V+TA+Ind+3Sg+4Sg/PlO
  10 itwâniwiw	itwêw+V+AI+Ind+X
  10 itohtêtân	itohtêw+V+AI+Imp+Imm+12Pl
  10 ispatinâw	ispatinâw+V+II+Ind+3Sg
  10 ihtasiwak	ihtasiwak+V+AI+Ind+3Pl
  10 ati-sipwêhtêw	PV/ati+sipwêhtêw+V+AI+Ind+3Sg
  10 apisis	apisis+Ipc
  10 akâmaskîhk	akâmaskîhk+Ipc
  10 ahâw	ahâw+Ipc
   9 ê-âyimahk	PV/e+âyiman+V+II+Cnj+3Sg
   9 ê-âpihtâ-kîsikâyik	PV/e+âpihtâ-kîsikâw+V+II+Cnj+4Sg
   9 ê-wîwit	PV/e+wîwiw+V+AI+Cnj+3Sg
   9 ê-wîkiyit	PV/e+wîkiw+V+AI+Cnj+4Sg/Pl
   9 ê-wiyinot	PV/e+wiyinow+V+AI+Cnj+3Sg
   9 ê-tôtâkot	PV/e+tôtawêw+V+TA+Cnj+4Sg/Pl+3SgO
   9 ê-tôtahkik	PV/e+tôtam+V+TI+Cnj+3Pl
   9 ê-pê-takohtêyit	PV/e+PV/pe+takohtêw+V+AI+Cnj+4Sg/Pl
   9 ê-pâhpit	PV/e+pâhpiw+V+AI+Cnj+3Sg
   9 ê-papâmohtêt	PV/e+papâmohtêw+V+AI+Cnj+3Sg
   9 ê-osîhât	PV/e+osîhêw+V+TA+Cnj+3Sg+4Sg/PlO
   9 ê-ocipitahk	PV/e+ocipitam+V+TI+Cnj+3Sg
   9 ê-nitawâpamât	PV/e+nitawâpamêw+V+TA+Cnj+3Sg+4Sg/PlO
   9 ê-mêstinahk	PV/e+mêstinam+V+TI+Cnj+3Sg
   9 ê-mâtoyit	PV/e+mâtow+V+AI+Cnj+4Sg/Pl
   9 ê-miyâcik	PV/e+miyêw+V+TA+Cnj+3Pl+4Sg/PlO
   9 ê-miywâsiniyiki	PV/e+miywâsin+V+II+Cnj+4Pl
   9 ê-minihkwêcik	PV/e+minihkwêw+V+AI+Cnj+3Pl
   9 ê-kîsisahk	PV/e+kîsisam+V+TI+Cnj+3Sg
   9 ê-kî-âcimostawit	PV/e+PV/ki+âcimostawêw+V+TA+Cnj+3Sg+1SgO
   9 ê-kî-wâpamak	PV/e+PV/ki+wâpamêw+V+TA+Cnj+1Sg+3SgO
   9 ê-kî-osîhâcik	PV/e+PV/ki+osîhêw+V+TA+Cnj+3Pl+4Sg/PlO
   9 ê-kî-miyit	PV/e+PV/ki+miyêw+V+TA+Cnj+3Sg+1SgO
   9 ê-kî-itwêcik	PV/e+PV/ki+itwêw+V+AI+Cnj+3Pl
   9 ê-kotawêt	PV/e+kotawêw+V+AI+Cnj+3Sg
   9 ê-kitimâkêyimât	PV/e+kitimâkêyimêw+V+TA+Cnj+3Sg+4Sg/PlO
   9 ê-kisiwâsit	PV/e+kisiwâsiw+V+AI+Cnj+3Sg
   9 ê-itêyimikot	PV/e+itêyimêw+V+TA+Cnj+4Sg/Pl+3SgO
   9 ê-ayâyan	PV/e+ayâw+V+AI+Cnj+2Sg
   9 ê-apiyân	PV/e+apiw+V+AI+Cnj+1Sg
   9 ê-apisîsisit	PV/e+apisîsisiw+V+AI+Cnj+3Sg
   9 ê-apisîsisicik	PV/e+apisîsisiw+V+AI+Cnj+3Pl
   9 âspîs	âspîs+Ipc
   9 wêpinêw	wêpinêw+V+TA+Ind+3Sg+4Sg/PlO
   9 waskic	waskic+Ipc
   9 waniskâyiwa	waniskâw+V+AI+Ind+4Sg/Pl
   9 tôtamwak	tôtam+V+TI+Ind+3Pl
   9 têpwêw	têpwêw+V+AI+Ind+3Sg
   9 tâh-tâpwê	tâh-tâpwê+Ipc
   9 tahkopitam	tahkopitam+V+TI+Ind+3Sg
   9 ta-mîcit	PV/ta+mîciw+V+TI+Cnj+3Sg
   9 sâskwatôn	sâskwatôn+Ipc
   9 pîhtêyask	pîhtêyask+Ipc
   9 pêsiwêw	pêsiwêw+V+TA+Ind+3Sg+4Sg/PlO
   9 pimâtisiyiwa	pimâtisiw+V+AI+Ind+4Sg/Pl
   9 pimohtêwak	pimohtêw+V+AI+Ind+3Pl
   9 pimisiniyiwa	pimisin+V+AI+Ind+4Sg/Pl
   9 piciwak	piciw+V+AI+Ind+3Pl
   9 otinamwak	otinam+V+TI+Ind+3Pl
   9 otihtêwak	otihtêw+V+TA+Ind+3Pl+4Sg/PlO
   9 osîhêw	osîhêw+V+TA+Ind+3Sg+4Sg/PlO
   9 nîhtakosîw	nîhtakosîw+V+AI+Ind+3Sg
   9 niwî-nipân	PV/wi+nipâw+V+AI+Ind+1Sg
   9 niwanikiskisin	wanikiskisiw+V+AI+Ind+1Sg
   9 nititikonân	itêw+V+TA+Ind+3Sg+1PlO
   9 nikî-itohtânân	PV/ki+itohtêw+V+AI+Ind+1Pl
   9 nikiskêyimâw	kiskêyimêw+V+TA+Ind+1Sg+3SgO
   9 nikaskihtân	kaskihtâw+V+TI+Ind+1Sg
   9 nika-nipahik	PV/ka+nipahêw+V+TA+Ind+3Sg+1SgO
   9 nika-kîwân	PV/ka+kîwêw+V+AI+Ind+1Sg
   9 nahapiyiwa	nahapiw+V+AI+Ind+4Sg/Pl
   9 mêskoc	mêskoc+Ipc
   9 mâwaci	mâwaci+Ipc
   9 miywâsiniyiwa	miywâsin+V+II+Ind+4Pl
   9 miyosiwak	miyosiw+V+AI+Ind+3Pl
   9 mihtâtam	mihtâtam+V+TI+Ind+3Sg
   9 matwân	matwân+Ipc
   9 kîsihêw	kîsihêw+V+TA+Ind+3Sg+4Sg/PlO
   9 kî-nipahêw	PV/ki+nipahêw+V+TA+Ind+3Sg+4Sg/PlO
   9 kî-ayâwêw	PV/ki+ayâwêw+V+TA+Ind+3Sg+4Sg/PlO
   9 kêtisk	kêtisk+Ipc
   9 kêhciwâk	kêhciwâk+Ipc
   9 kê-wâpahk	PV/ke+wâpan+V+II+Cnj+3Sg
   9 kâ-wîkicik	PV/kaa+wîkiw+V+AI+Cnj+3Pl
   9 kâ-wîhtamawak	PV/kaa+wîhtamawêw+V+TA+Cnj+1Sg+3SgO
   9 kâ-wî-âtotamân	PV/kaa+PV/wi+âtotam+V+TI+Cnj+1Sg
   9 kâ-tôtahk	PV/kaa+tôtam+V+TI+Cnj+3Sg
   9 kâ-takohtêcik	PV/kaa+takohtêw+V+AI+Cnj+3Pl
   9 kâ-pê-pîhtikwêt	PV/kaa+pê-pîhtikwêw+V+AI+Cnj+3Sg
   9 kâ-nipahimiht	PV/kaa+nipahêw+V+TA+Cnj+X+4Sg/PlO
   9 kâ-itwêyân	PV/kaa+itwêw+V+AI+Cnj+1Sg
   9 kikisiwâhin	kisiwâhêw+V+TA+Ind+2Sg+1SgO
   9 kiki	kiki+Ipc
   9 katâc	katâc+Ipc
   9 iyawis	iyawis+Ipc
   9 itâhkan	itêw+V+TA+Imp+Del+2Sg+3SgO
   9 itikwak	itêw+V+TA+Ind+4Sg/Pl+3PlO
   9 cîkâhtaw	cîkâhtaw+Ipc
   9 atoskêw	atoskêw+V+AI+Ind+3Sg
   9 ahêw	ahêw+V+TA+Ind+3Sg+4Sg/PlO
   9 ah	ah+Ipc
   9 IV	Rom+Quant
   8 ômatowahk	ômatowahk+Ipc
   8 êyikohk	êyikohk+Ipc
   8 ê-âhkosit	PV/e+âhkosiw+V+AI+Cnj+3Sg
   8 ê-wî-nipahit	PV/e+PV/wi+nipahêw+V+TA+Cnj+3Sg+1SgO
   8 ê-wî-kakwê-nipahât	PV/e+PV/wi+PV/kakwe+nipahêw+V+TA+Cnj+3Sg+4Sg/PlO
   8 ê-wâpahtahkik	PV/e+wâpahtam+V+TI+Cnj+3Pl
   8 ê-wiyinoyit	PV/e+wiyinow+V+AI+Cnj+4Sg/Pl
   8 ê-tôtamiyit	PV/e+tôtam+V+TI+Cnj+4Sg/Pl
   8 ê-tâpwêt	PV/e+tâpwêw+V+AI+Cnj+3Sg
   8 ê-tapasîyit	PV/e+tapasîw+V+AI+Cnj+4Sg/Pl
   8 ê-pônahk	PV/e+pônam+V+TI+Cnj+3Sg
   8 ê-pê-pîhtokêyit	PV/e+PV/pe+pîhtokêw+V+AI+Cnj+4Sg/Pl
   8 ê-pê-nâtitân	PV/e+pê-nâtêw+V+TA+Cnj+1Sg+2SgO
   8 ê-pimâtisiyân	PV/e+pimâtisiw+V+AI+Cnj+1Sg
   8 ê-pakamahwât	PV/e+pakamahwêw+V+TA+Cnj+3Sg+4Sg/PlO
   8 ê-otihtâcik	PV/e+otihtêw+V+TA+Cnj+3Pl+4Sg/PlO
   8 ê-nêhiyawêhk	PV/e+nêhiyawêw+V+AI+Cnj+X
   8 ê-nâtahk	PV/e+nâtam+V+TI+Cnj+3Sg
   8 ê-nikohtêt	PV/e+nikohtêw+V+AI+Cnj+3Sg
   8 ê-mîhkawikiyit	PV/e+mîhkawikiw+V+AI+Cnj+4Sg/Pl
   8 ê-miywêyihtahkik	PV/e+miywêyihtam+V+TI+Cnj+3Pl
   8 ê-minihkwêt	PV/e+minihkwêw+V+AI+Cnj+3Sg
   8 ê-kîsikâyik	PV/e+kîsikâw+V+II+Cnj+4Sg
   8 ê-kî-âpacihtâcik	PV/e+PV/ki+âpacihtâw+V+TI+Cnj+3Pl
   8 ê-kî-wîcêwât	PV/e+PV/ki+wîcêwêw+V+TA+Cnj+3Sg+4Sg/PlO
   8 ê-kî-wâpamakik	PV/e+PV/ki+wâpamêw+V+TA+Cnj+1Sg+3PlO
   8 ê-kî-wâpahtamân	PV/e+PV/ki+wâpahtam+V+TI+Cnj+1Sg
   8 ê-kî-nêwo-tipiskâyik	PV/e+PV/ki+nêwo-tipiskâw+V+II+Cnj+4Sg
   8 ê-kî-miywâsik	PV/e+PV/ki+miywâsin+V+II+Cnj+3Sg
   8 ê-kî-kitimâkêyimât	PV/e+PV/ki+kitimâkêyimêw+V+TA+Cnj+3Sg+4Sg/PlO
   8 ê-kî-kiskêyihtahk	PV/e+PV/ki+kiskêyihtam+V+TI+Cnj+3Sg
   8 ê-kostât	PV/e+kostêw+V+TA+Cnj+3Sg+4Sg/PlO
   8 ê-kawisimocik	PV/e+kawisimow+V+AI+Cnj+3Pl
   8 ê-kapêsicik	PV/e+kapêsiw+V+AI+Cnj+3Pl
   8 ê-itêyimitân	PV/e+itêyimêw+V+TA+Cnj+1Sg+2SgO
   8 ê-ispatinâyik	PV/e+ispatinâw+V+II+Cnj+4Sg
   8 ê-cimatêyik	PV/e+cimatêw+V+II+Cnj+4Sg
   8 ê-ayâyik	PV/e+ayâw+V+II+Cnj+4Sg
   8 ê-ay-ayâcik	PV/e+RdplW+ayâw+V+AI+Cnj+3Pl
   8 ê-awâsisîwiyân	PV/e+awâsisîwiw+V+AI+Cnj+1Sg
