x	y	name
5	25	yiwkr
5	7	hkolu
5	8	hbarl
5	4	komnj
5	69	hgaky
5	64	dedjy
5	2	yilob
5	5	durre
5	5	bimul
5	9	hyiwi
5	2	djikk
5	22	yibar
5	861	menuk
5	6	melme
5	861	hnjam
5	1	delen
5	1006	ngune
5	30	hwohr
5	3	benga
5	56	keler
5	14	benel
5	45	kumma
5	22	yihde
5	85	bimen
5	2	binan
5	44	benhy
5	0	yiwam
5	64	kordy
5	3	yihga
5	962	bikak
5	2	yiwag
5	1	bonja
5	6	bided
5	33	yawka
5	20	mimwe
5	1	hnjil
5	2	lowkm
5	2	yinan
5	2	birer
5	969	yigak
5	64	berly
5	9	kahmu
5	28	ngako
5	2	yinjo
5	1	yiyuw
5	0	rungi
5	3	ngala
5	96	hdadk
5	636	yiben
5	1	rrulk
5	28	yimbi
5	1	barla
5	863	mekom
5	863	bikom
5	7	kaber
5	962	wernh
5	46	bimba
5	2	kebla
5	5	yibeb
5	2	yihrl
5	24	yinga
5	10	kanmi
5	5	goway
5	15	yiyil
5	1	yinja
5	3	kabek
5	12	yikan
5	2	yiroy
5	223	bibod
5	24	bimar
5	40	lodba
5	20	kabar
5	893	mimyi
5	239	ngahd
5	100	yiyik
5	2	yinay
5	3	kamil
5	10	kadan
5	136	kanhd
5	73	yihng
5	115	kelek
5	613	bindi
5	5	woknj
5	46	yimba
5	2	yinju
5	2	ngage
5	85	njamm
5	11	yingo
5	4	yiroh
5	7	kamro
5	898	bimme
5	44	nguny
5	18	wohya
5	1	djurl
5	59	nganw
5	14	yawhl
5	89	ngahn
5	900	yihgo
5	15	kanwe
5	104	yihdj
5	4	djorr
5	7	yiwer
5	45	ngama
5	7	yimro
5	5	kaway
5	16	bikur
5	870	berre
5	895	gakyi
5	2	lodre
5	37	yihwa
5	23	kodjr
5	21	yihya
5	1	bilak
5	4	kadil
5	2	yiyay
5	104	berdk
5	4	mimlo
5	18	kakmi
5	17	yihke
5	891	dorrh
5	1	nomiy
5	5	burre
5	108	benew
5	6	kanro
5	931	bimbo
5	103	yigow
5	2	hlurl
5	2	kumnu
5	26	kanbi
5	35	bihku
5	7	bihru
5	2	wohge
5	5	mulew
5	222	kaned
5	12	hnukl
5	98	kelem
5	18	balmi
5	10	wokna
5	4	yikol
5	82	ngeyn
5	63	yiyiy
5	23	milhr
5	6	yidje
5	10	nukna
5	2	biwuk
5	7	kebki
5	35	ngada
5	1	yibab
5	85	milhm
5	104	dungk
5	3	yikim
5	997	yibal
5	87	kayik
5	33	yawbu
5	209	ngahb
5	31	kanbe
5	2	rrund
5	6	bimnj
5	10	yawdi
5	2	biwun
5	16	kanwa
5	518	benme
5	2	warlb
5	6	benrr
5	869	hdang
5	2	marrw
5	3	hdjol
5	1	yiyah
5	8	biber
5	868	bodme
5	2	yibiw
5	962	yawoh
5	213	djend
5	2	melmi
5	3	yikuy
5	96	hnukk
5	46	yihba
5	12	benmu
5	3	benlo
5	9	gakrr
5	2	bidrl
5	35	gakda
5	3	biwin
5	69	yawhy
5	2	yirdu
5	612	ngunh
5	18	gakya
5	969	yikak
5	900	yikeb
5	894	redyi
5	861	binuk
5	11	keleg
5	16	yirru
5	88	dulem
5	5	yibir
5	2	binin
5	4	lodra
5	893	nukyi
5	139	benhb
5	96	dedjk
5	33	ngahr
5	1	rreng
5	1	lakka
5	17	gakke
5	64	milhy
5	994	birri
5	18	yawya
5	45	kakbe
5	3	yiwin
5	22	yawde
5	30	kukka
5	12	ngung
5	895	wohyi
5	17	ngake
5	96	ngahm
5	18	wohmi
5	102	berdw
5	3	yiwil
5	13	yirra
5	962	bigak
5	3	kamal
5	42	kebma
5	2	wohga
5	873	yidad
5	3	ngimi
5	25	yidjo
5	4	yidar
5	28	wohko
5	1	kurla
5	893	bihgo
5	18	bihmi
5	1	barui
5	799	kakeb
5	1	yuwir
5	891	birli
5	911	yikod
5	10	yidow
5	32	lodda
5	52	ngann
5	2	djihb
5	96	hbidk
5	28	wohbi
5	3	namen
5	5	yawyu
5	2	yikuw
5	28	gakbi
5	1	kalab
5	33	gakwo
5	19	nganr
5	896	ngayi
5	6	yihnj
5	2	badjd
5	8	yiyer
5	2	woknu
5	876	kabad
5	2	bennj
5	28	kakbi
5	1	yiray
5	2	kayol
5	45	gakma
5	872	yimim
5	18	kawar
5	4	kebli
5	9	yimrr
5	65	hkeby
5	891	birak
5	7	biwer
5	7	nganl
5	1	windi
5	2	ngole
5	13	bihmu
5	2	wurrk
5	127	kabib
5	2	yiyol
5	3	yirre
5	957	darnh
5	1	rerrk
5	11	hmarr
